address, lat, lng
Cooperative Business Bank Ljubljana, 41.6836134, -70.29535799999996
Railway Museum Ljubljana, 46.0624972, 14.502835600000026
Slovene Ethnographic Museum Ljubljana, 46.0549694, 14.5162014
National Gallery (Narodna Galerija) Ljubljana, 46.0540536, 14.500260700000013
Minicity Ljubljana Ljubljana, 46.0675932, 14.541733000000022
Technical Museum of Slovenia Ljubljana, 46.0473017, 14.49327900000003
City Museum of Ljubljana Ljubljana, 46.04696819999999, 14.504094699999996
Ursuline Church of the Holy Trinity Ljubljana, 46.0498539, 14.502268500000014
Odprta kuhna Ljubljana, 46.0511287, 14.508176400000025
Modern Gallery (Moderna Galerija) Ljubljana, 46.053196, 14.498862000000031
Church of St. James Ljubljana, 46.0460216, 14.50759149999999
University Botanic Gardens Ljubljana Ljubljana, 46.040254, 14.514321999999993
Monastery of the Holy Cross Summer Theater (Krizanke Poletno Gledalisce) Ljubljana, 46.0463229, 14.5039577
Cankarjev dom (Cultural and Congress Centre) Ljubljana, 46.049823, 14.499123999999938
Cyril Methodius Square (Ciril-Metodov trg) Ljubljana, 46.0505243, 14.507950199999982
French Revolution Square (Trg Francoske Revolucije) Ljubljana, 46.0471116, 14.502831900000047
Planetarij Ljubljana Ljubljana, 46.0540417, 14.504720200000065
Breg embankment Ljubljana, 46.0470664, 14.505349600000045
CityPark Shopping Center Ljubljana, 46.0682176, 14.546139400000015
Museum of Puppetry Ljubljana, 46.0502092, 14.510142200000018
Snopc o' tecca Ljubljana, 46.0569465, 14.505751499999974
Krizevniska ulica Ljubljana, 46.0464664, 14.504403300000035
Seminary Palace and Library Ljubljana, 46.0475198, 14.503967099999954
Public Loan Bank Building Ljubljana, 46.0569465, 14.505751499999974
Church of St. Michael Ljubljana, 46.0123199, 14.505942799999957
Galerija Fotografija Ljubljana, 46.0462012, 14.506546299999968
City Savings Bank Building Ljubljana, 38.7731164, -93.71909349999999
Roman Wall Ljubljana, 46.0457026, 14.498545700000022
Museum of Contemporary Art Metelkova (MSUM) Ljubljana, 46.055707, 14.517032500000028
Stozice Stadium Ljubljana, 46.0804912, 14.524214799999982
Hercules Fountain Ljubljana, 46.0477101, 14.506223200000022
St. Francis Church Ljubljana, 46.0517229, 14.506071700000007
Schweigerjeva House Ljubljana, 46.0569465, 14.505751499999974
Avtobusna postaja Ljubljana Ljubljana, 46.05775550000001, 14.509578899999951
Krizanke Church Ljubljana, 46.0463229, 14.5039577
Universita di Lubiana Ljubljana, 46.0491938, 14.504155200000014
Romarska c. Matere Bozje Ljubljana, 46.12995420000001, 14.463843600000018
Miklosiceva Street Ljubljana, 46.0544525, 14.507220700000062
Hradecky Bridge Ljubljana, 46.0443931, 14.505722999999989
Ljubljana Central Pharmacy Building Ljubljana, 46.0514956, 14.506606000000033
Path of Remembrance and Comradeship Ljubljana, 46.0528835, 14.517267700000048
Trnovo Bridge Ljubljana, 46.0434178, 14.502173500000026
Galerija Hest Ljubljana, 46.0484223, 14.504945399999997
Tiporenesansa Ljubljana, 46.0463234, 14.505052699999965
Ljubljana Exhibition and Convention Centre Ljubljana, 46.0617092, 14.508353700000043
Sticna Mansion Ljubljana, 45.956148, 14.807107299999984
Retro swimming pool Ilirija Ljubljana, 46.0569465, 14.505751499999974
Ravnikar Gallery Space Ljubljana, 46.0507317, 14.498474100000067
Trnovo Church Ljubljana, 46.04292909999999, 14.50216649999993
Park Spica Ljubljana, 46.0397316, 14.511605400000008
Emonan House Ljubljana, 46.0569465, 14.505751499999974
Ljubljanica River Barrier Ljubljana, 46.0105268, 14.464770600000065
The Land of Ice Ljubljana, 46.063742, 14.549436000000014
DobraVaga Gallery Ljubljana, 46.0514312, 14.508450400000015
Republic Square (Trg Republike) Ljubljana, 46.05087, 14.500416900000005
Museum of Architecture and Design (MAO) Ljubljana, 46.05048, 14.563406999999984
Fish Square (Ribji trg) Ljubljana, 46.0501866, 14.505955299999982
Church of the Sacred Heart of Jesus Ljubljana, 34.6538915, -92.9836497
St. Peter's Parish Church Ljubljana, 46.05201599999999, 14.518720600000051
St Florian's Church Ljubljana, 46.0462646, 14.508710800000017
Citizen of Emona Statue Ljubljana, 46.0569465, 14.505751499999974
LPP Buses Ljubljana, 46.0562112, 14.506070000000022
France Preseren statue Ljubljana, 46.0513834, 14.506309699999974
Plecnik's Covered Market Ljubljana, 46.051399, 14.509745899999984
Embassy of the United States of America Ljubljana, 46.05247070000001, 14.498889200000008
The Jakopic Gallery Ljubljana, 46.04788509999999, 14.50103480000007
Znamenje svete Trojice Ljubljana, 46.0498539, 14.502268500000014
Sava River Ljubljana, 46.0569465, 14.505751499999974
Exhibition of torture devices Ljubljana, 46.0569465, 14.505751499999974
Castle Chapel of St George Ljubljana, 46.0488852, 14.508373799999958
J&B VINOTEKA Bianca Visintin SP Ljubljana, 46.1013781, 14.464944100000025
Urbanc Building Ljubljana, 46.0848799, 14.484037100000023
Fontana Evropa Ljubljana, 46.0494037, 14.504240799999934
National Museum of Slovenia - Metelkova Ljubljana, 46.0552348, 14.516903599999978
Pentagonal Tower Ljubljana, 46.0488852, 14.508373799999958
Cheese & Deli Shop Gligora Ljubljana, 46.0569465, 14.505751499999974
St. Bartholomew's Church Ljubljana, 46.0631831, 14.494300000000067
Kolezija Swimming Pool Ljubljana, 46.042091, 14.4941556
Trnovski Pristan Embankment Ljubljana, 46.0416094, 14.508492299999943
Jewish Cultural Center Museum Ljubljana, 46.0465569, 14.504276900000036
Koseze Pond Ljubljana, 46.067308, 14.46911380000006
Marijin steber Ljubljana, 46.0569465, 14.505751499999974
Cerkev sv. Janeza Krstnika Ljubljana, 46.04292909999999, 14.50216649999993
International Centre of Graphic Arts (MGLC) Ljubljana, 46.0546223, 14.493001899999967
Miklosicev Park Ljubljana, 46.05423, 14.506485200000043
Roznik Hill Ljubljana, 46.0558613, 14.476975100000004
City Art Gallery Ljubljana, 46.04948050000001, 14.506529
Tobacco 001 Ljubljana, 46.04773369999999, 14.493041700000049
Skuc Gallery Ljubljana, 46.046962, 14.506734999999935
Levstikov trg Square Ljubljana, 46.0463264, 14.506659099999979
Slovenski solski muzej Ljubljana, 46.05025699999999, 14.502349999999979
Spomenik Edvardu Kardelju Ljubljana, 46.0569465, 14.505751499999974
Slovenia School Museum Ljubljana, 46.05025699999999, 14.502349999999979
Zupnijska cerkev Sv. Cirila in Metoda Ljubljana, 46.0663736, 14.508198300000004
Saint Ulrich's Church Ljubljana, 46.0507536, 14.508083599999964
Kucha (#restaurant) Ljubljana, 46.0758051, 14.508538700000031
Restavracija Veliki Hong Kong (#restaurant) Ljubljana, 46.1017751, 14.519366499999933
Picerija da Mattia (#restaurant) Ljubljana, 46.1281527, 14.557793800000013
Restavracija Fresco (#restaurant) Ljubljana, 46.0558201, 14.504948000000013
Gostilna Florjanckov Hram (#restaurant) Ljubljana, 46.0939237, 14.51560470000004
Rostilj (#restaurant) Ljubljana, 46.0519095, 14.50502460000007
Promenada (#restaurant) Ljubljana, 46.0517682, 14.507478399999968
Via Bona (#restaurant) Ljubljana, 46.037778, 14.478744300000017
Dubocica (#restaurant) Ljubljana, 46.054818, 14.530165500000066
Hitra Zlica (#restaurant) Ljubljana, 46.0540596, 14.50514039999996
Gostilnica Vinka (#restaurant) Ljubljana, 46.080395, 14.512515000000008
Kratochwill (#restaurant) Ljubljana, 46.0646545, 14.543756700000017
Pizzeria Laterna (#restaurant) Ljubljana, 46.0423001, 14.479222899999968
Kult316 (#restaurant) Ljubljana, 46.0961873, 14.467768500000034
Origano (#restaurant) Ljubljana, 46.0413925, 14.46065580000004
Roza Slon (#restaurant) Ljubljana, 46.0574385, 14.508947700000022
Slovenska Hisa - Figovec (#restaurant) Ljubljana, 46.054595, 14.503923999999984
Kitajski vrt (#restaurant) Ljubljana, 46.0801366, 14.472901399999955
Gostilna Stari Tisler (#restaurant) Ljubljana, 46.055752, 14.50936999999999
Picerija Etna (#restaurant) Ljubljana, 46.073085, 14.450286000000006
Operna Klet (#restaurant) Ljubljana, 46.0523568, 14.501156100000003
Gostilna Mihovec (#restaurant) Ljubljana, 46.1405308, 14.428787199999988
Bikofe (#restaurant) Ljubljana, 46.0485286, 14.504516999999964
Namaste Indian Express (#restaurant) Ljubljana, 46.0524712, 14.50978550000002
Han (#restaurant) Ljubljana, 46.0428399, 14.51432879999993
Spirit Bar & Kitchen (#restaurant) Ljubljana, 46.073363, 14.500322900000015
Gostilna Tavcar (#restaurant) Ljubljana, 46.0754078, 14.559437900000034
Kras (#restaurant) Ljubljana, 46.0569465, 14.505751499999974
Park Zibert (#restaurant) Ljubljana, 46.08920810000001, 14.471880400000032
Cielito Lindo (#restaurant) Ljubljana, 46.0521873, 14.507528200000024
Dunya Doner Ljubljana (#restaurant) Ljubljana, 46.0574226, 14.50949700000001
Gostilna Portal (#restaurant) Ljubljana, 46.0558606, 14.546911499999965
Brunch (#restaurant) Ljubljana, 46.0506644, 14.51215030000003
Taverna Tatjana (#restaurant) Ljubljana, 46.045508, 14.509109999999964
FRKS (#restaurant) Ljubljana, 46.0501677, 14.504996099999971
Mr and Mrs Green (#restaurant) Ljubljana, 46.0496722, 14.505701199999976
Lacna koza (#restaurant) Ljubljana, 46.0530388, 14.507864799999993
Liquid Bar (#restaurant) Ljubljana, 46.052438, 14.505868999999961
MoySushi (#restaurant) Ljubljana, 46.0489498, 14.506113899999946
Franky's Bar (#restaurant) Ljubljana, 46.0556044, 14.50741579999999
Hallo Leskovac (#restaurant) Ljubljana, 46.0463916, 14.50650470000005
Gostilna Kosir (#restaurant) Ljubljana, 46.1178368, 14.46215529999995
Fejstmeni (#restaurant) Ljubljana, 46.0569465, 14.505751499999974
Gostilnica Marjeta (#restaurant) Ljubljana, 46.0959241, 14.497951199999989
Separe (#restaurant) Ljubljana, 46.0357558, 14.482777499999997
Gostilna Kersic (#restaurant) Ljubljana, 46.0612686, 14.496540299999992
Bazilika Krizanke (#restaurant) Ljubljana, 46.0472933, 14.502619699999968
Kavarna Sem (#restaurant) Ljubljana, 46.0550183, 14.515770999999972
Livada (#restaurant) Ljubljana, 46.0353417, 14.50935579999998
Ajda (#restaurant) Ljubljana, 46.0574226, 14.50949700000001
Forum bar (#restaurant) Ljubljana, 46.0521073, 14.509034199999974
Hotspot Bar & Bistro (#restaurant) Ljubljana, 40.7579056, -96.65306909999998
Izlozba (#restaurant) Ljubljana, 46.0639996, 14.505846799999972
Balkan Express (#restaurant) Ljubljana, 46.0682771, 14.54601809999997
The Prince of Orange (#restaurant) Ljubljana, 46.0529503, 14.511500800000022
Singer Atelier Cafe (#restaurant) Ljubljana, 46.0462994, 14.508328699999993
Bistro Ftp (#restaurant) Ljubljana, 46.05056159999999, 14.459765300000072
Kepca in Klasek (#restaurant) Ljubljana, 46.1135017, 14.461346899999967
Ns plac (#restaurant) Ljubljana, 46.075055, 14.483744999999999
Slascicarna Rasica (#restaurant) Ljubljana, 46.1027873, 14.531992500000001
Eksperiment Restaurant & Bar (#restaurant) Ljubljana, 46.0481899, 14.501647899999966
Cesarsko mesto (#restaurant) Ljubljana, 46.0464203, 14.551731300000029
Restavracija Element (#restaurant) Ljubljana, 46.0982046, 14.534713499999953
Gas Station (#restaurant) Ljubljana, 37.07347439999999, -94.63966699999997
Gostilna Pecaric (#restaurant) Ljubljana, 46.044918, 14.451528999999937
Intercontinental - hotel restaurant (#restaurant) Ljubljana, 46.0571985, 14.505486000000019
Don't Tell Mama Restavracija (#restaurant) Ljubljana, 46.0378074, 14.499011300000006
Kodila gourmet (#restaurant) Ljubljana, 46.05158000000001, 14.50925499999994
Gostilna Nona (#restaurant) Ljubljana, 46.0345378, 14.46248049999997
Okrepcevalnica Jagoda Kebab (#restaurant) Ljubljana, 46.0646293, 14.494045300000039
Lars&Sven Burgers (#restaurant) Ljubljana, 46.020029, 14.536589999999933
Slascicarna in Kavarna Dulcis Caffe (#restaurant) Ljubljana, 46.0648787, 14.54394400000001
Pekarna Delfina (#restaurant) Ljubljana, 46.0523895, 14.51023609999993
Solist (#restaurant) Ljubljana, 46.0569465, 14.505751499999974
Restavracija Sole (#restaurant) Ljubljana, 46.056871, 14.510297000000037
Gostilna Rozna Hisa (#restaurant) Ljubljana, 46.0468657, 14.485373699999968
Okrepcevalnica Kongo (#restaurant) Ljubljana, 46.0959241, 14.497951199999989
Kavarna in bistro MihaChef (#restaurant) Ljubljana, 46.1134504, 14.46154439999998
Bistro Ambient (#restaurant) Ljubljana, 46.0552704, 14.508551699999998
LP Bar (#restaurant) Ljubljana, 46.047658, 14.504699699999946
Pizzeria/Picerija Spagetarija Kavarna Oliva (#restaurant) Ljubljana, 46.047433, 14.545452000000068
Torta (#restaurant) Ljubljana, 46.0569465, 14.505751499999974
Atrium (#restaurant) Ljubljana, 46.0520301, 14.452901800000063
Clementina Caffe Bar (#restaurant) Ljubljana, 46.0463462, 14.508248299999991
Subway Bezigrad (#restaurant) Ljubljana, 46.0750679, 14.511195300000054
Lepa Zoga (#restaurant) Ljubljana, 46.0613777, 14.495956100000058
Gostilna Raubar (#restaurant) Ljubljana, 46.0643336, 14.506584999999973
Fast Food BUREK 1 (#restaurant) Ljubljana, 46.0582407, 14.512134800000013
Soncek (#restaurant) Ljubljana, 46.0532884, 14.504116000000067
Seherezada (#restaurant) Ljubljana, 46.052497, 14.509860000000003
Gostilna Za Pumpo (#restaurant) Ljubljana, 46.044624, 14.484966999999983
Tunnel (#restaurant) Ljubljana, 46.04475730000001, 14.510518400000024
Horse's Pub (#restaurant) Ljubljana, 46.0919591, 14.514127099999996
Krakovc (#restaurant) Ljubljana, 46.0449414, 14.505168400000002
Dobra Vila Pizzeria (#restaurant) Ljubljana, 46.0639737, 14.493478699999969
Hombre (#restaurant) Ljubljana, 46.0395506, 14.487043999999969
Holyfood (#restaurant) Ljubljana, 46.048007, 14.499566500000014
Tabay Brothers (#restaurant) Ljubljana, 46.0819321, 14.515465500000005
Restavracija Pri Levu (#restaurant) Ljubljana, 46.0561161, 14.502518099999975
Pars (#restaurant) Ljubljana, 46.0638241, 14.544697400000018
Ljubljana (#restaurant) Ljubljana, 46.045756, 14.50869929999999
Bar Konoba (#restaurant) Ljubljana, 46.0503531, 14.505928499999982
Restaurant Union (#restaurant) Ljubljana, 46.0529786, 14.50638570000001
Utrip - bar bistro kavarna (#restaurant) Ljubljana, 46.0561044, 14.519127600000047
Gostilna Dobnikar (#restaurant) Ljubljana, 46.0921951, 14.36991020000005
Konoba - Rival trade (#restaurant) Ljubljana, 46.0644642, 14.544491600000015
Korean Bistro Suwon (#restaurant) Ljubljana, 46.0732814, 14.510425899999973
Twenty Caffe (#restaurant) Ljubljana, 46.0671689, 14.541433900000015
Flancat Ljubljana (#restaurant) Ljubljana, 46.0520829, 14.50887990000001
PE Pizza Pub (#restaurant) Ljubljana, 34.4498139, -93.09975680000002
Restavracija B2 (#restaurant) Ljubljana, 46.0346341, 14.454929900000025
Radha Govinda (#restaurant) Ljubljana, 46.062984, 14.498933999999963
La Favela (#restaurant) Ljubljana, 46.0562023, 14.503856400000018
Nostalgija (#restaurant) Ljubljana, 46.0454848, 14.504986899999949
Gastro House 151 (#restaurant) Ljubljana, 46.0809363, 14.512713500000018
Lavine - Ice cream rolls (#restaurant) Ljubljana, 46.052013, 14.507223000000067
Gig (#restaurant) Ljubljana, 46.0692191, 14.471142200000031
Halo Pinki (#restaurant) Ljubljana, 46.0579279, 14.528572800000006
Gostilnica Orle (#restaurant) Ljubljana, 46.01512570000001, 14.570398999999952
Picestavracija Boccaccio (#restaurant) Ljubljana, 46.0808062, 14.478608699999995
Restavracija Vozi Misko (#restaurant) Ljubljana, 46.0876298, 14.474695500000053
ZAJCEK BAR (#restaurant) Ljubljana, 46.0286358, 14.523414799999955
Dok 19 (#restaurant) Ljubljana, 46.0386874, 14.476432499999987
Emonska Klet (#restaurant) Ljubljana, 46.0502567, 14.502349500000037
Shakira (#restaurant) Ljubljana, 46.0569465, 14.505751499999974
Magda (#restaurant) Ljubljana, 46.0513521, 14.508927299999982
Favola Spageterija & Pizzerija (#restaurant) Ljubljana, 46.0781826, 14.512034500000027
McDonald's (#restaurant) Ljubljana, 46.0519991, 14.504881399999931
Zvezda (#restaurant) Ljubljana, 46.0504985, 14.505025599999954
Majmun restaurant & bar (#restaurant) Ljubljana, 46.0693258, 14.522179499999993
Gujzina Mencigar Nobile (#restaurant) Ljubljana, 46.0492777, 14.506188100000031
Sunknzemlja (#restaurant) Ljubljana, 46.0479425, 14.49860179999996
Pri Kuklju (#restaurant) Ljubljana, 45.8336141, 14.636368400000038
Dobrote Vzhoda (#restaurant) Ljubljana, 46.0635539, 14.493827399999986
Curry Life Figovec (#restaurant) Ljubljana, 46.0535977, 14.514770399999975
Plac (#restaurant) Ljubljana, 46.0621431, 14.50853589999997
Flo Bistro (#restaurant) Ljubljana, 46.0463418, 14.508332800000062
Aga Kebap (#restaurant) Ljubljana, 46.0519281, 14.50506960000007
Gostilna Zlato Runo (#restaurant) Ljubljana, 46.0609541, 14.413767099999973
Park Bar (#restaurant) Ljubljana, 42.3719077, -71.12097159999996
Kavarna Mozaik (#restaurant) Ljubljana, 46.0758557, 14.481155100000024
Art Bread (#restaurant) Ljubljana, 46.0453349, 14.480803899999955
Barbarella Juicebar Vegan & Vegetarian (#restaurant) Ljubljana, 46.0531481, 14.504049699999996
Pub Pod Skalco (#restaurant) Ljubljana, 46.0466071, 14.503929700000072
Grill point (#restaurant) Ljubljana, 46.1194571, 14.439856599999985
Valentin (#restaurant) Ljubljana, 46.0506123, 14.509226200000057
Plecnikov Hram Krizanke (#restaurant) Ljubljana, 46.0467609, 14.503408900000068
Zmoht (#restaurant) Ljubljana, 46.0561093, 14.53468810000004
Krejan-Levec (#restaurant) Ljubljana, 46.1234027, 14.546852899999976
Imperio Mexicano (#restaurant) Ljubljana, 46.0682176, 14.546139400000015
Trnovski zvon (#restaurant) Ljubljana, 46.0431181, 14.503855199999975
Restavracija Puccini (#restaurant) Ljubljana, 46.0654131, 14.549858500000028
Restaurant and Pizzeria Grad Kodeljevo (#restaurant) Ljubljana, 46.0502992, 14.531001100000026
Duff (#restaurant) Ljubljana, 46.0569465, 14.505751499999974
Gostilna in Pizzerija Breza (#restaurant) Ljubljana, 46.06282239999999, 14.563257900000053
Yildiz han (#restaurant) Ljubljana, 46.0428399, 14.51432879999993
Gostisce Vrbinc (#restaurant) Ljubljana, 46.0214448, 14.523246500000027
volta cafe (#restaurant) Ljubljana, 46.0457011, 14.489653699999963
Nim 8 Min (#restaurant) Ljubljana, 46.0568955, 14.510585399999968
Restavracija Zmajev Paviljon (#restaurant) Ljubljana, 46.0702795, 14.541972900000019
Buf Gostinstvo (#restaurant) Ljubljana, 46.0524008, 14.449746699999992
SRCEK (#restaurant) Ljubljana, 46.0789373, 14.490095999999994
Kavarna Nuk (#restaurant) Ljubljana, 46.04753239999999, 14.503580599999964
Gostilna pri Bitencu (#restaurant) Ljubljana, 46.05043329999999, 14.508000700000025
Casa Wine & Tapas (#restaurant) Ljubljana, 46.0629623, 14.543700599999966
Arhiv bar (#restaurant) Ljubljana, 46.052438, 14.505868999999961
Pecnikar (#restaurant) Ljubljana, 46.0905195, 14.579132800000025
To Je Noro (#restaurant) Ljubljana, 46.0569465, 14.505751499999974
Nisa Lokal Bistro (#restaurant) Ljubljana, 46.05153740000001, 14.508740399999965
Gostilna Kirn (#restaurant) Ljubljana, 45.95550799999999, 14.408480000000054
DEKANTER Wine boutique (#restaurant) Ljubljana, 46.0569465, 14.505751499999974
Gostilna Brinovc (#restaurant) Ljubljana, 46.0958384, 14.58236020000004
+Kantina MSUM (#restaurant) Ljubljana, 46.055707, 14.517032500000028
Marjetice (#restaurant) Ljubljana, 46.0515789, 14.488542999999936
Long Burgers (#restaurant) Ljubljana, 46.05645639999999, 14.519233399999962
Cuk Bar (#restaurant) Ljubljana, 46.0867685, 14.482663900000034
Terra (#restaurant) Ljubljana, 46.0569465, 14.505751499999974
Okrepcevalnica Podhod (#restaurant) Ljubljana, 46.0594389, 14.51302499999997
Gostilna Jerincek (#restaurant) Ljubljana, 46.028235, 14.524661000000037
Gusterija (#restaurant) Ljubljana, 46.04416459999999, 14.506601100000012
Beli Labod (#restaurant) Ljubljana, 46.0576614, 14.51862170000004
Super Psanc PE Pavilion (#restaurant) Ljubljana, 46.0268614, 14.433170099999984
Cube burger (#restaurant) Ljubljana, 46.0569465, 14.505751499999974
Yildiz Han - Turska restavracija (#restaurant) Ljubljana, 46.0428399, 14.51432879999993
Hotel Restaurant Medno (#restaurant) Ljubljana, 46.0558606, 14.546911499999965
Subito (#restaurant) Ljubljana, 39.766146, -86.154922
Coffe bar Gvarda (#restaurant) Ljubljana, 46.0472018, 14.50607070000001
Buffalo Burger (#restaurant) Ljubljana, 46.03884420000001, 14.475809400000003
Crnuski Dvor (#restaurant) Ljubljana, 46.1045772, 14.538372200000026
Viski hram Ljubljana (#restaurant) Ljubljana, 46.0346522, 14.454972300000009
Degustarna (#restaurant) Ljubljana, 46.05158000000001, 14.50925499999994
Gostilna Pod Kostanji (#restaurant) Ljubljana, 46.0349405, 14.48714510000002
Bizeljcan (#restaurant) Ljubljana, 46.12494, 14.476444000000015
Gostilnica Stara trta (#restaurant) Ljubljana, 46.05974639999999, 14.52548379999996
Ostarija Petrinka (#restaurant) Ljubljana, 46.0622734, 14.515255900000056
Mlinotest (#restaurant) Ljubljana, 46.0569465, 14.505751499999974
Superbabi (#restaurant) Ljubljana, 46.0867297, 14.51475830000004
Ice Cream Bar Grefino (#restaurant) Ljubljana, 46.0524249, 14.50306420000004
Pub Tivoli (#restaurant) Ljubljana, 46.052245, 14.494065999999975
Lunch Cafe (#restaurant) Ljubljana, 46.0495376, 14.506697900000063
Galerija Bar Trenutek (#restaurant) Ljubljana, 46.0520967, 14.516392999999994
Svilna Pot (#restaurant) Ljubljana, 46.0522386, 14.508443100000022
Guliver (#restaurant) Ljubljana, 46.0600113, 14.519421899999998
Dishi (#restaurant) Ljubljana, 46.0545435, 14.501721299999986
Gostilna Macek (#restaurant) Ljubljana, 46.1232297, 14.502921499999957
rybarska basta (#restaurant) Ljubljana, 46.04793, 14.50624259999995
Sparkling wine Istenic (#restaurant) Ljubljana, 46.0654554, 14.494000899999946
Piazza del papa (#restaurant) Ljubljana, 46.0222523, 14.536987400000044
Pizzeria Luigi (#restaurant) Ljubljana, 46.0847953, 14.513515999999981
Kavarna Tromostovje (#restaurant) Ljubljana, 46.0512208, 14.505725299999995
Asian restaurant TLOFT (#restaurant) Ljubljana, 46.055171, 14.503818799999976
Colnarna Park Tivoli (#restaurant) Ljubljana, 46.052245, 14.494065999999975
Meta in Bazilika (#restaurant) Ljubljana, 46.0471021, 14.49733029999993
Ristorante Pizzeria Bufalaf (#restaurant) Ljubljana, 46.0569465, 14.505751499999974
Smiths Salads & Sandwiches (#restaurant) Ljubljana, 46.0569465, 14.505751499999974
Tombstone Saloon (#restaurant) Ljubljana, 46.0431233, 14.503518699999972
Habibi (#restaurant) Ljubljana, 46.0732951, 14.510436700000014
Fnx (#restaurant) Ljubljana, 46.06258099999999, 14.566324099999974
Basburek Ljubljana (#restaurant) Ljubljana, 46.043359, 14.505096999999978
Restavracija Tartuf (#restaurant) Ljubljana, 46.0524658, 14.507206699999983
Gostilna Euro Gurman (#restaurant) Ljubljana, 46.057448, 14.584186999999929
Gostilna Pekel (#restaurant) Ljubljana, 46.0569465, 14.505751499999974
Centralna Postaja (#restaurant) Ljubljana, 46.05254499999999, 14.509083000000032
El Clasico (#restaurant) Ljubljana, 46.0843961, 14.481121099999996
Swajger (#restaurant) Ljubljana, 46.0569465, 14.505751499999974
la storia trattoria (#restaurant) Ljubljana, 46.0562023, 14.503856400000018
Reformer Pub (#restaurant) Ljubljana, 46.0530408, 14.504065399999945
Klub 300 (#restaurant) Ljubljana, 46.081318, 14.469379000000004
Restavracija 123 Self-Service (#restaurant) Ljubljana, 46.0593697, 14.50613240000007
Farao (#restaurant) Ljubljana, 46.09885269999999, 14.541999199999964
Kacji pastir (#restaurant) Ljubljana, 46.06833779999999, 14.46817169999997
Zak (#restaurant) Ljubljana, 46.0569465, 14.505751499999974
Cebela (#restaurant) Ljubljana, 46.0561897, 14.513708800000018
Okrepcevalnica Bistro Avia Radomir Masovic S.p (#restaurant) Ljubljana, 46.082788, 14.513966799999935
Dnevni Bar Krenos (#restaurant) Ljubljana, 46.06071439999999, 14.615521299999955
Spanska Vas (#restaurant) Ljubljana, 46.0635315, 14.545129599999996
Halo Katra (#restaurant) Ljubljana, 46.0612647, 14.527163500000029
Al Capone (#restaurant) Ljubljana, 46.0679637, 14.54590410000003
Running Sushi & Wok (#restaurant) Ljubljana, 46.0220085, 14.536721899999975
Stara Macka (#restaurant) Ljubljana, 46.05010859999999, 14.50614399999995
Pizza Marija (#restaurant) Ljubljana, 46.060424, 14.506844000000001
HALO PINKI d.o.o. (#restaurant) Ljubljana, 46.0579279, 14.528572800000006
Kitajski Dvor (#restaurant) Ljubljana, 46.0621392, 14.507484400000067
Spica Caffe (#restaurant) Ljubljana, 46.040162, 14.51130999999998
